epoch,step,train_loss,val_loss
17,45649,0.033595893532037735,
17,45699,0.0044178771786391735,
17,45749,0.01164867915213108,
17,45799,0.005284336395561695,
17,45849,0.014423487707972527,
17,45899,0.0034168486017733812,
17,45949,0.016117025166749954,
17,45999,0.018858013674616814,
17,46049,0.010382173582911491,
17,46099,0.013657618314027786,
17,46149,0.010403702966868877,
17,46199,0.01707811839878559,
17,46249,0.012462564744055271,
17,46299,0.00580289913341403,
17,46349,0.007829191163182259,
17,46399,0.007858612574636936,
17,46449,0.012461666949093342,
17,46499,0.0336630716919899,
17,46549,0.012333556078374386,
17,46565,,0.005075536668300629
18,46599,0.016533415764570236,
18,46649,0.019963670521974564,
18,46699,0.005396679975092411,
18,46749,0.013304156251251698,
18,46799,0.012174039147794247,
18,46849,0.0025362547021359205,
18,46899,0.00791035033762455,
18,46949,0.025255445390939713,
18,46999,0.008364465087652206,
18,47049,0.005358973052352667,
18,47099,0.007729328703135252,
18,47149,0.0302672628313303,
18,47199,0.015131529420614243,
18,47249,0.003479305189102888,
18,47299,0.011943312361836433,
18,47349,0.003955863881856203,
18,47399,0.010884221643209457,
18,47449,0.010035588406026363,
18,47499,0.0052878400310873985,
18,47549,0.014279389753937721,
18,47599,0.015990978106856346,
18,47649,0.007080964278429747,
18,47699,0.004810040816664696,
18,47749,0.011358285322785378,
18,47799,0.017764996737241745,
18,47849,0.016060959547758102,
18,47899,0.002332110656425357,
18,47949,0.04575249180197716,
18,47999,0.009145059622824192,
18,48049,0.01234033890068531,
18,48099,0.018125606700778008,
18,48149,0.013174949213862419,
18,48199,0.007495583966374397,
18,48249,0.012132253497838974,
18,48299,0.013875406235456467,
18,48349,0.022527718916535378,
18,48399,0.011452560313045979,
18,48449,0.018869828432798386,
18,48499,0.14089791476726532,
18,48549,0.005198934581130743,
18,48599,0.00380092510022223,
18,48649,0.0020015696063637733,
18,48699,0.028207626193761826,
18,48749,0.0022618856746703386,
18,48799,0.007909435778856277,
18,48849,0.01442289724946022,
18,48899,0.01698567532002926,
18,48949,0.03894895315170288,
18,48999,0.010889054276049137,
18,49049,0.008185536600649357,
18,49099,0.009307483211159706,
18,49149,0.0047728074714541435,
18,49152,,0.005049105733633041
19,49199,0.007291931193321943,
19,49249,0.029788346961140633,
19,49299,0.010030404664576054,
19,49349,0.004511664155870676,
19,49399,0.016826139762997627,
19,49449,0.004682669881731272,
19,49499,0.004757704678922892,
19,49549,0.03542907536029816,
19,49599,0.004885338246822357,
19,49649,0.008838055655360222,
19,49699,0.008373569697141647,
19,49749,0.17158731818199158,
19,49799,0.007752725388854742,
19,49849,0.010358602739870548,
19,49899,0.004041852429509163,
19,49949,0.016113558784127235,
19,49999,0.015576156787574291,
19,50049,0.010810491628944874,
19,50099,0.008685767650604248,
19,50149,0.014364573173224926,
19,50199,0.0153329037129879,
19,50249,0.012065153568983078,
19,50299,0.03690190985798836,
19,50349,0.0050737289711833,
19,50399,0.0114555973559618,
19,50449,0.013121487572789192,
19,50499,0.006210861261934042,
19,50549,0.007321096491068602,
19,50599,0.033034417778253555,
19,50649,0.0071404436603188515,
19,50699,0.016464838758111,
19,50749,0.010194208472967148,
19,50799,0.009801971726119518,
19,50849,0.011517586186528206,
19,50899,0.009406182914972305,
19,50949,0.009983950294554234,
19,50999,0.03768878057599068,
19,51049,0.0077842408791184425,
19,51099,0.019793301820755005,
19,51149,0.010137287899851799,
19,51199,0.004356018267571926,
19,51249,0.04043872654438019,
19,51299,0.034677647054195404,
19,51349,0.010674809105694294,
19,51399,0.013346693478524685,
19,51449,0.006888682022690773,
19,51499,0.0043055275455117226,
19,51549,0.016819657757878304,
19,51599,0.014383160509169102,
19,51649,0.004580555949360132,
19,51699,0.0054831053130328655,
19,51739,,0.005052363499999046
20,51749,0.0162358358502388,
20,51799,0.009782297536730766,
20,51849,0.01498919166624546,
20,51899,0.016506876796483994,
20,51949,0.011501053348183632,
20,51999,0.005850545596331358,
20,52049,0.015933021903038025,
20,52099,0.014623952098190784,
20,52149,0.015005663968622684,
20,52199,0.007605626247823238,
20,52249,0.013116915710270405,
20,52299,0.013286326080560684,
20,52349,0.013616670854389668,
20,52399,0.021970678120851517,
20,52449,0.0050130197778344154,
20,52499,0.005381158087402582,
20,52549,0.010725956410169601,
20,52599,0.003054034896194935,
20,52649,0.00754245650023222,
20,52699,0.008759437128901482,
20,52749,0.016355205327272415,
20,52799,0.02538994699716568,
20,52849,0.0202543493360281,
20,52899,0.017394624650478363,
20,52949,0.017352886497974396,
20,52999,0.0055940723977983,
20,53049,0.01831996999680996,
20,53099,0.012485643848776817,
20,53149,0.004347993526607752,
20,53199,0.024841271340847015,
20,53249,0.022722717374563217,
20,53299,0.008179616183042526,
20,53349,0.009717179462313652,
20,53399,0.004227094817906618,
20,53449,0.006955625023692846,
20,53499,0.012770400382578373,
20,53549,0.018545828759670258,
20,53599,0.03133222833275795,
20,53649,0.01366991363465786,
20,53699,0.011534896679222584,
20,53749,0.01582479104399681,
20,53799,0.009853823110461235,
20,53849,0.0060966042801737785,
20,53899,0.012437347322702408,
20,53949,0.015814555808901787,
20,53999,0.0046058460138738155,
20,54049,0.01359551027417183,
20,54099,0.010815370827913284,
20,54149,0.030895909294486046,
20,54199,0.01858842931687832,
20,54249,0.008922254666686058,
20,54299,0.009215914644300938,
20,54326,,0.005056974943727255
21,54349,0.002582311164587736,
21,54399,0.01642155461013317,
21,54449,0.003140241140499711,
21,54499,0.01303169596940279,
21,54549,0.009541713632643223,
21,54599,0.011539790779352188,
21,54649,0.020695682615041733,
21,54699,0.015350908041000366,
21,54749,0.010713893920183182,
21,54799,0.011643989011645317,
21,54849,0.006125613581389189,
21,54899,0.00590212456882,
21,54949,0.008841016329824924,
21,54999,0.004172636661678553,
21,55049,0.005628647282719612,
21,55099,0.003901445772498846,
21,55149,0.01247632410377264,
21,55199,0.030205678194761276,
21,55249,0.006471800152212381,
21,55299,0.012938232161104679,
21,55349,0.004811530001461506,
21,55399,0.013791796751320362,
21,55449,0.011652248911559582,
21,55499,0.00641658715903759,
21,55549,0.008238998241722584,
21,55599,0.035525549203157425,
21,55649,0.00916902907192707,
21,55699,0.006976807489991188,
21,55749,0.005265345796942711,
21,55799,0.010356156155467033,
21,55849,0.012008185498416424,
21,55899,0.01521178800612688,
21,55949,0.013823269866406918,
21,55999,0.005551642272621393,
21,56049,0.00232469174079597,
21,56099,0.005194959230720997,
21,56149,0.013288315385580063,
21,56199,0.0159534253180027,
21,56249,0.017313899472355843,
21,56299,0.013916755095124245,
21,56349,0.010987551882863045,
21,56399,0.024511730298399925,
21,56449,0.006391822826117277,
21,56499,0.01038134191185236,
21,56549,0.002935823518782854,
21,56599,0.029731037095189095,
21,56649,0.008344883099198341,
21,56699,0.03401411324739456,
21,56749,0.006663145963102579,
21,56799,0.010453111492097378,
21,56849,0.03820424899458885,
21,56899,0.006571798585355282,
21,56913,,0.005064292345196009
22,56949,0.0145600950345397,
22,56999,0.013365906663239002,
22,57049,0.011875671334564686,
22,57099,0.0073348949663341045,
22,57149,0.0125800846144557,
22,57199,0.015214630402624607,
22,57249,0.027826480567455292,
22,57299,0.006325121503323317,
22,57349,0.0064971428364515305,
22,57399,0.010166955180466175,
22,57449,0.026629934087395668,
22,57499,0.010126572102308273,
22,57549,0.01351925265043974,
22,57599,0.011713792569935322,
22,57649,0.005154247861355543,
22,57699,0.02127246931195259,
22,57749,0.0022235268261283636,
22,57799,0.011646321974694729,
22,57849,0.04424254596233368,
22,57899,0.00873556174337864,
22,57949,0.00234656292013824,
22,57999,0.010798404924571514,
22,58049,0.002758765360340476,
22,58099,0.014668717980384827,
22,58149,0.02420683763921261,
22,58199,0.0051042912527918816,
22,58249,0.014509222470223904,
22,58299,0.014271873980760574,
22,58349,0.028211576864123344,
22,58399,0.01757158897817135,
22,58449,0.017235927283763885,
22,58499,0.011175134219229221,
22,58549,0.004633889067918062,
22,58599,0.01477003749459982,
22,58649,0.007616132497787476,
22,58699,0.007299454882740974,
22,58749,0.0036974556278437376,
22,58799,0.011075062677264214,
22,58849,0.008551254868507385,
22,58899,0.006509265396744013,
22,58949,0.044125478714704514,
22,58999,0.004574911668896675,
22,59049,0.008386651985347271,
22,59099,0.010329443961381912,
22,59149,0.03928330913186073,
22,59199,0.013584445230662823,
22,59249,0.03261492773890495,
22,59299,0.012847698293626308,
22,59349,0.007310727145522833,
22,59399,0.01461183000355959,
22,59449,0.008787959814071655,
22,59499,0.01143217459321022,
22,59500,,0.005048890598118305
